X,Y,Time Stamp
,,2018-11-04 19:57:47
,,2018-11-04 19:57:48
,,2018-11-04 19:57:48
,,2018-11-04 19:57:48
,,2018-11-04 19:57:48
,,2018-11-04 19:57:48
,,2018-11-04 19:57:48
,,2018-11-04 19:57:49
,,2018-11-04 19:57:49
,,2018-11-04 19:57:49
,,2018-11-04 19:57:49
,,2018-11-04 19:57:49
,,2018-11-04 19:57:49
,,2018-11-04 19:57:50
,,2018-11-04 19:57:50
,,2018-11-04 19:57:50
,,2018-11-04 19:57:50
,,2018-11-04 19:57:50
,,2018-11-04 19:57:50
,,2018-11-04 19:57:51
,,2018-11-04 19:57:51
,,2018-11-04 19:57:51
,,2018-11-04 19:57:51
,,2018-11-04 19:57:51
,,2018-11-04 19:57:51
,,2018-11-04 19:57:52
,,2018-11-04 19:57:52
,,2018-11-04 19:57:52
,,2018-11-04 19:57:52
,,2018-11-04 19:57:52
,,2018-11-04 19:57:52
,,2018-11-04 19:57:52
,,2018-11-04 19:57:53
,,2018-11-04 19:57:53
,,2018-11-04 19:57:53
,,2018-11-04 19:57:53
,,2018-11-04 19:57:53
,,2018-11-04 19:57:53
,,2018-11-04 19:57:54
,,2018-11-04 19:57:54
,,2018-11-04 19:57:54
,,2018-11-04 19:57:54
,,2018-11-04 19:57:54
,,2018-11-04 19:57:54
,,2018-11-04 19:57:55
,,2018-11-04 19:57:55
,,2018-11-04 19:57:55
,,2018-11-04 19:57:55
,,2018-11-04 19:57:55
,,2018-11-04 19:57:55
,,2018-11-04 19:57:56
,,2018-11-04 19:57:56
,,2018-11-04 19:57:56
,,2018-11-04 19:57:56
,,2018-11-04 19:57:56
,,2018-11-04 19:57:56
,,2018-11-04 19:57:56
,,2018-11-04 19:57:57
,,2018-11-04 19:57:57
,,2018-11-04 19:57:57
,,2018-11-04 19:57:57
,,2018-11-04 19:57:57
,,2018-11-04 19:57:57
,,2018-11-04 19:57:58
,,2018-11-04 19:57:58
,,2018-11-04 19:57:58
,,2018-11-04 19:57:58
,,2018-11-04 19:57:58
,,2018-11-04 19:57:58
,,2018-11-04 19:57:59
,,2018-11-04 19:57:59
,,2018-11-04 19:57:59
,,2018-11-04 19:57:59
,,2018-11-04 19:57:59
,,2018-11-04 19:57:59
,,2018-11-04 19:58:00
,,2018-11-04 19:58:00
,,2018-11-04 19:58:00
,,2018-11-04 19:58:00
,,2018-11-04 19:58:00
,,2018-11-04 19:58:00
,,2018-11-04 19:58:00
,,2018-11-04 19:58:01
,,2018-11-04 19:58:01
,,2018-11-04 19:58:01
,,2018-11-04 19:58:01
,,2018-11-04 19:58:01
,,2018-11-04 19:58:01
,,2018-11-04 19:58:02
,,2018-11-04 19:58:02
,,2018-11-04 19:58:02
,,2018-11-04 19:58:02
,,2018-11-04 19:58:02
,,2018-11-04 19:58:02
,,2018-11-04 19:58:03
,,2018-11-04 19:58:03
,,2018-11-04 19:58:03
,,2018-11-04 19:58:03
,,2018-11-04 19:58:03
,,2018-11-04 19:58:03
,,2018-11-04 19:58:04
,,2018-11-04 19:58:04
,,2018-11-04 19:58:04
,,2018-11-04 19:58:04
,,2018-11-04 19:58:04
,,2018-11-04 19:58:04
,,2018-11-04 19:58:05
,,2018-11-04 19:58:05
,,2018-11-04 19:58:05
,,2018-11-04 19:58:05
,,2018-11-04 19:58:05
,,2018-11-04 19:58:05
,,2018-11-04 19:58:05
,,2018-11-04 19:58:06
,,2018-11-04 19:58:06
,,2018-11-04 19:58:06
,,2018-11-04 19:58:06
,,2018-11-04 19:58:06
,,2018-11-04 19:58:06
,,2018-11-04 19:58:07
,,2018-11-04 19:58:07
,,2018-11-04 19:58:07
,,2018-11-04 19:58:07
,,2018-11-04 19:58:07
,,2018-11-04 19:58:07
,,2018-11-04 19:58:08
,,2018-11-04 19:58:08
,,2018-11-04 19:58:08
,,2018-11-04 19:58:08
,,2018-11-04 19:58:08
,,2018-11-04 19:58:08
,,2018-11-04 19:58:09
,,2018-11-04 19:58:09
,,2018-11-04 19:58:09
,,2018-11-04 19:58:09
,,2018-11-04 19:58:09
,,2018-11-04 19:58:09
,,2018-11-04 19:58:09
,,2018-11-04 19:58:10
,,2018-11-04 19:58:10
,,2018-11-04 19:58:10
,,2018-11-04 19:58:10
,,2018-11-04 19:58:10
,,2018-11-04 19:58:10
,,2018-11-04 19:58:11
,,2018-11-04 19:58:11
,,2018-11-04 19:58:11
,,2018-11-04 19:58:11
,,2018-11-04 19:58:11
,,2018-11-04 19:58:11
,,2018-11-04 19:58:12
,,2018-11-04 19:58:12
,,2018-11-04 19:58:12
,,2018-11-04 19:58:12
,,2018-11-04 19:58:12
,,2018-11-04 19:58:12
,,2018-11-04 19:58:12
,,2018-11-04 19:58:13
,,2018-11-04 19:58:13
,,2018-11-04 19:58:13
,,2018-11-04 19:58:13
,,2018-11-04 19:58:13
,,2018-11-04 19:58:13
,,2018-11-04 19:58:14
,,2018-11-04 19:58:14
,,2018-11-04 19:58:14
,,2018-11-04 19:58:14
,,2018-11-04 19:58:14
,,2018-11-04 19:58:14
,,2018-11-04 19:58:15
,,2018-11-04 19:58:15
,,2018-11-04 19:58:15
,,2018-11-04 19:58:15
,,2018-11-04 19:58:15
,,2018-11-04 19:58:15
,,2018-11-04 19:58:16
,,2018-11-04 19:58:16
,,2018-11-04 19:58:16
,,2018-11-04 19:58:16
,,2018-11-04 19:58:16
,,2018-11-04 19:58:16
,,2018-11-04 19:58:16
,,2018-11-04 19:58:17
,,2018-11-04 19:58:17
,,2018-11-04 19:58:17
,,2018-11-04 19:58:17
,,2018-11-04 19:58:17
,,2018-11-04 19:58:17
,,2018-11-04 19:58:18
,,2018-11-04 19:58:18
,,2018-11-04 19:58:18
,,2018-11-04 19:58:18
,,2018-11-04 19:58:18
,,2018-11-04 19:58:18
,,2018-11-04 19:58:19
,,2018-11-04 19:58:19
,,2018-11-04 19:58:19
,,2018-11-04 19:58:19
,,2018-11-04 19:58:19
,,2018-11-04 19:58:19
,,2018-11-04 19:58:20
,,2018-11-04 19:58:20
,,2018-11-04 19:58:20
,,2018-11-04 19:58:20
,,2018-11-04 19:58:20
,,2018-11-04 19:58:20
,,2018-11-04 19:58:21
,,2018-11-04 19:58:21
,,2018-11-04 19:58:21
,,2018-11-04 19:58:21
,,2018-11-04 19:58:21
,,2018-11-04 19:58:21
,,2018-11-04 19:58:21
409.0,148.0,2018-11-04 19:58:22
411.0,146.0,2018-11-04 19:58:22
412.0,128.0,2018-11-04 19:58:22
,,2018-11-04 19:58:22
,,2018-11-04 19:58:22
,,2018-11-04 19:58:22
,,2018-11-04 19:58:23
,,2018-11-04 19:58:23
,,2018-11-04 19:58:23
,,2018-11-04 19:58:23
,,2018-11-04 19:58:23
,,2018-11-04 19:58:23
,,2018-11-04 19:58:24
,,2018-11-04 19:58:24
,,2018-11-04 19:58:24
,,2018-11-04 19:58:24
,,2018-11-04 19:58:24
,,2018-11-04 19:58:24
,,2018-11-04 19:58:25
,,2018-11-04 19:58:25
,,2018-11-04 19:58:25
,,2018-11-04 19:58:25
,,2018-11-04 19:58:25
,,2018-11-04 19:58:25
,,2018-11-04 19:58:25
,,2018-11-04 19:58:26
,,2018-11-04 19:58:26
,,2018-11-04 19:58:26
,,2018-11-04 19:58:26
,,2018-11-04 19:58:26
,,2018-11-04 19:58:26
,,2018-11-04 19:58:27
,,2018-11-04 19:58:27
,,2018-11-04 19:58:27
,,2018-11-04 19:58:27
,,2018-11-04 19:58:27
,,2018-11-04 19:58:27
,,2018-11-04 19:58:28
,,2018-11-04 19:58:28
,,2018-11-04 19:58:28
,,2018-11-04 19:58:28
,,2018-11-04 19:58:28
,,2018-11-04 19:58:28
,,2018-11-04 19:58:29
,,2018-11-04 19:58:29
,,2018-11-04 19:58:29
,,2018-11-04 19:58:29
,,2018-11-04 19:58:29
,,2018-11-04 19:58:29
,,2018-11-04 19:58:30
,,2018-11-04 19:58:30
,,2018-11-04 19:58:30
,,2018-11-04 19:58:30
,,2018-11-04 19:58:30
,,2018-11-04 19:58:30
,,2018-11-04 19:58:31
,,2018-11-04 19:58:31
,,2018-11-04 19:58:31
,,2018-11-04 19:58:31
,,2018-11-04 19:58:31
,,2018-11-04 19:58:31
193.5,287.0,2018-11-04 19:58:32
193.0,227.0,2018-11-04 19:58:32
192.5,263.0,2018-11-04 19:58:32
,,2018-11-04 19:58:32
,,2018-11-04 19:58:32
,,2018-11-04 19:58:32
,,2018-11-04 19:58:33
,,2018-11-04 19:58:33
,,2018-11-04 19:58:33
,,2018-11-04 19:58:33
,,2018-11-04 19:58:33
,,2018-11-04 19:58:33
,,2018-11-04 19:58:33
,,2018-11-04 19:58:34
,,2018-11-04 19:58:34
,,2018-11-04 19:58:34
,,2018-11-04 19:58:34
,,2018-11-04 19:58:34
,,2018-11-04 19:58:34
,,2018-11-04 19:58:35
,,2018-11-04 19:58:35
,,2018-11-04 19:58:35
,,2018-11-04 19:58:35
,,2018-11-04 19:58:35
,,2018-11-04 19:58:35
,,2018-11-04 19:58:36
304.5,94.5,2018-11-04 19:58:36
,,2018-11-04 19:58:36
316.5,79.5,2018-11-04 19:58:36
278.0,183.0,2018-11-04 19:58:36
393.0,117.0,2018-11-04 19:58:36
393.0,109.0,2018-11-04 19:58:37
393.0,117.0,2018-11-04 19:58:37
,,2018-11-04 19:58:37
,,2018-11-04 19:58:37
,,2018-11-04 19:58:37
,,2018-11-04 19:58:37
,,2018-11-04 19:58:38
,,2018-11-04 19:58:38
,,2018-11-04 19:58:38
,,2018-11-04 19:58:38
,,2018-11-04 19:58:38
,,2018-11-04 19:58:38
241.5,151.0,2018-11-04 19:58:38
251.5,130.0,2018-11-04 19:58:39
252.0,133.0,2018-11-04 19:58:39
244.5,113.5,2018-11-04 19:58:39
248.5,186.5,2018-11-04 19:58:39
238.0,152.0,2018-11-04 19:58:39
246.5,154.5,2018-11-04 19:58:39
246.5,94.5,2018-11-04 19:58:40
250.0,128.0,2018-11-04 19:58:40
245.5,159.0,2018-11-04 19:58:40
247.5,156.0,2018-11-04 19:58:40
249.5,146.5,2018-11-04 19:58:40
249.0,152.0,2018-11-04 19:58:40
251.0,142.0,2018-11-04 19:58:41
249.5,130.0,2018-11-04 19:58:41
250.5,130.0,2018-11-04 19:58:41
249.5,129.5,2018-11-04 19:58:41
249.5,136.0,2018-11-04 19:58:41
250.5,129.5,2018-11-04 19:58:41
250.5,151.5,2018-11-04 19:58:42
249.5,129.5,2018-11-04 19:58:42
251.5,131.0,2018-11-04 19:58:42
250.0,134.5,2018-11-04 19:58:42
253.0,140.0,2018-11-04 19:58:42
254.0,139.0,2018-11-04 19:58:42
253.5,143.5,2018-11-04 19:58:43
253.0,141.0,2018-11-04 19:58:43
251.5,130.5,2018-11-04 19:58:43
252.0,136.0,2018-11-04 19:58:43
253.0,142.0,2018-11-04 19:58:43
253.0,136.0,2018-11-04 19:58:43
250.5,131.5,2018-11-04 19:58:44
254.0,142.0,2018-11-04 19:58:44
254.0,135.0,2018-11-04 19:58:44
256.0,135.0,2018-11-04 19:58:44
246.0,148.5,2018-11-04 19:58:44
260.0,156.0,2018-11-04 19:58:44
263.5,176.5,2018-11-04 19:58:45
270.0,169.0,2018-11-04 19:58:45
,,2018-11-04 19:58:45
,,2018-11-04 19:58:45
,,2018-11-04 19:58:45
266.0,187.0,2018-11-04 19:58:45
,,2018-11-04 19:58:45
,,2018-11-04 19:58:46
274.0,194.0,2018-11-04 19:58:46
271.5,160.0,2018-11-04 19:58:46
,,2018-11-04 19:58:46
272.0,168.0,2018-11-04 19:58:46
,,2018-11-04 19:58:46
,,2018-11-04 19:58:47
272.0,141.5,2018-11-04 19:58:47
269.5,184.5,2018-11-04 19:58:47
,,2018-11-04 19:58:47
275.0,113.0,2018-11-04 19:58:47
274.5,173.0,2018-11-04 19:58:47
275.0,172.0,2018-11-04 19:58:48
,,2018-11-04 19:58:48
271.0,178.0,2018-11-04 19:58:48
271.5,185.5,2018-11-04 19:58:48
272.0,165.5,2018-11-04 19:58:48
269.5,178.0,2018-11-04 19:58:48
270.5,182.5,2018-11-04 19:58:49
,,2018-11-04 19:58:49
270.5,181.0,2018-11-04 19:58:49
,,2018-11-04 19:58:49
,,2018-11-04 19:58:49
,,2018-11-04 19:58:49
,,2018-11-04 19:58:50
,,2018-11-04 19:58:50
,,2018-11-04 19:58:50
,,2018-11-04 19:58:50
,,2018-11-04 19:58:50
,,2018-11-04 19:58:50
,,2018-11-04 19:58:50
,,2018-11-04 19:58:51
,,2018-11-04 19:58:51
,,2018-11-04 19:58:51
,,2018-11-04 19:58:51
,,2018-11-04 19:58:51
,,2018-11-04 19:58:51
,,2018-11-04 19:58:52
,,2018-11-04 19:58:52
,,2018-11-04 19:58:52
,,2018-11-04 19:58:52
,,2018-11-04 19:58:52
,,2018-11-04 19:58:52
,,2018-11-04 19:58:53
,,2018-11-04 19:58:53
,,2018-11-04 19:58:53
,,2018-11-04 19:58:53
X,Y,Time Stamp
,,2018-11-04 19:59:15
,,2018-11-04 19:59:16
,,2018-11-04 19:59:16
,,2018-11-04 19:59:16
,,2018-11-04 19:59:16
,,2018-11-04 19:59:16
,,2018-11-04 19:59:16
,,2018-11-04 19:59:17
,,2018-11-04 19:59:17
,,2018-11-04 19:59:17
,,2018-11-04 19:59:17
,,2018-11-04 19:59:17
,,2018-11-04 19:59:17
,,2018-11-04 19:59:18
,,2018-11-04 19:59:18
,,2018-11-04 19:59:18
,,2018-11-04 19:59:18
,,2018-11-04 19:59:18
,,2018-11-04 19:59:18
,,2018-11-04 19:59:19
,,2018-11-04 19:59:19
,,2018-11-04 19:59:19
,,2018-11-04 19:59:19
,,2018-11-04 19:59:19
,,2018-11-04 19:59:19
,,2018-11-04 19:59:20
,,2018-11-04 19:59:20
,,2018-11-04 19:59:20
,,2018-11-04 19:59:20
,,2018-11-04 19:59:20
,,2018-11-04 19:59:20
,,2018-11-04 19:59:20
,,2018-11-04 19:59:21
,,2018-11-04 19:59:21
,,2018-11-04 19:59:21
,,2018-11-04 19:59:21
,,2018-11-04 19:59:21
,,2018-11-04 19:59:21
,,2018-11-04 19:59:22
,,2018-11-04 19:59:22
,,2018-11-04 19:59:22
,,2018-11-04 19:59:22
,,2018-11-04 19:59:22
,,2018-11-04 19:59:22
,,2018-11-04 19:59:23
,,2018-11-04 19:59:23
X,Y,Time Stamp
X,Y,Time Stamp
X,Y,Time Stamp
,,2018-11-04 20:14:54
,,2018-11-04 20:14:55
,,2018-11-04 20:14:55
,,2018-11-04 20:14:55
,,2018-11-04 20:14:55
,,2018-11-04 20:14:55
,,2018-11-04 20:14:56
,,2018-11-04 20:14:56
,,2018-11-04 20:14:56
,,2018-11-04 20:14:56
,,2018-11-04 20:14:56
,,2018-11-04 20:14:56
,,2018-11-04 20:14:56
,,2018-11-04 20:14:57
,,2018-11-04 20:14:57
,,2018-11-04 20:14:57
,,2018-11-04 20:14:57
,,2018-11-04 20:14:57
,,2018-11-04 20:14:57
,,2018-11-04 20:14:58
,,2018-11-04 20:14:58
,,2018-11-04 20:14:58
,,2018-11-04 20:14:58
,,2018-11-04 20:14:58
,,2018-11-04 20:14:58
,,2018-11-04 20:14:59
,,2018-11-04 20:14:59
X,Y,Time Stamp
X,Y,Time Stamp
X,Y,Time Stamp
X,Y,Time Stamp
X,Y,Time Stamp
X,Y,Time Stamp
,,2018-11-04 20:29:18
,,2018-11-04 20:29:18
,,2018-11-04 20:29:19
,,2018-11-04 20:29:19
,,2018-11-04 20:29:19
,,2018-11-04 20:29:19
,,2018-11-04 20:29:19
,,2018-11-04 20:29:19
,,2018-11-04 20:29:20
,,2018-11-04 20:29:20
,,2018-11-04 20:29:20
,,2018-11-04 20:29:20
,,2018-11-04 20:29:20
,,2018-11-04 20:29:20
,,2018-11-04 20:29:21
,,2018-11-04 20:29:21
,,2018-11-04 20:29:21
,,2018-11-04 20:29:21
,,2018-11-04 20:29:21
,,2018-11-04 20:29:21
,,2018-11-04 20:29:21
,,2018-11-04 20:29:22
,,2018-11-04 20:29:22
,,2018-11-04 20:29:22
,,2018-11-04 20:29:22
,,2018-11-04 20:29:22
,,2018-11-04 20:29:22
,,2018-11-04 20:29:23
,,2018-11-04 20:29:23
,,2018-11-04 20:29:23
,,2018-11-04 20:29:23
,,2018-11-04 20:29:23
,,2018-11-04 20:29:23
,,2018-11-04 20:29:24
,,2018-11-04 20:29:24
,,2018-11-04 20:29:24
,,2018-11-04 20:29:24
,,2018-11-04 20:29:24
,,2018-11-04 20:29:24
,,2018-11-04 20:29:25
,,2018-11-04 20:29:25
,,2018-11-04 20:29:25
,,2018-11-04 20:29:25
,,2018-11-04 20:29:25
,,2018-11-04 20:29:25
,,2018-11-04 20:29:26
,,2018-11-04 20:29:26
,,2018-11-04 20:29:26
,,2018-11-04 20:29:26
,,2018-11-04 20:29:26
,,2018-11-04 20:29:26
,,2018-11-04 20:29:26
,,2018-11-04 20:29:27
X,Y,Time Stamp
,,2018-11-04 20:30:39
,,2018-11-04 20:30:39
,,2018-11-04 20:30:40
,,2018-11-04 20:30:40
,,2018-11-04 20:30:40
,,2018-11-04 20:30:40
X,Y,Time Stamp
,,2018-11-04 20:35:39
,,2018-11-04 20:35:39
,,2018-11-04 20:35:39
,,2018-11-04 20:35:40
,,2018-11-04 20:35:40
,,2018-11-04 20:35:40
,,2018-11-04 20:35:40
X,Y,Time Stamp
,,2018-11-04 20:46:22
,,2018-11-04 20:46:22
,,2018-11-04 20:46:22
,,2018-11-04 20:46:22
,,2018-11-04 20:46:23
,,2018-11-04 20:46:23
,,2018-11-04 20:46:23
,,2018-11-04 20:46:23
,,2018-11-04 20:46:23
,,2018-11-04 20:46:23
,,2018-11-04 20:46:24
,,2018-11-04 20:46:24
,,2018-11-04 20:46:24
,,2018-11-04 20:46:24
,,2018-11-04 20:46:24
,,2018-11-04 20:46:24
,,2018-11-04 20:46:25
,,2018-11-04 20:46:25
,,2018-11-04 20:46:25
,,2018-11-04 20:46:25
,,2018-11-04 20:46:25
,,2018-11-04 20:46:25
,,2018-11-04 20:46:25
,,2018-11-04 20:46:26
,,2018-11-04 20:46:26
,,2018-11-04 20:46:26
,,2018-11-04 20:46:26
X,Y,Time Stamp
,,2018-11-04 20:46:46
,,2018-11-04 20:46:46
,,2018-11-04 20:46:46
,,2018-11-04 20:46:46
,,2018-11-04 20:46:46
,,2018-11-04 20:46:46
,,2018-11-04 20:46:47
,,2018-11-04 20:46:47
,,2018-11-04 20:46:47
,,2018-11-04 20:46:47
,,2018-11-04 20:46:47
,,2018-11-04 20:46:48
,,2018-11-04 20:46:48
,,2018-11-04 20:46:48
,,2018-11-04 20:46:48
,,2018-11-04 20:46:48
,,2018-11-04 20:46:48
,,2018-11-04 20:46:48
X,Y,Time Stamp
,,2018-11-04 20:49:08
,,2018-11-04 20:49:08
,,2018-11-04 20:49:08
,,2018-11-04 20:49:08
,,2018-11-04 20:49:09
,,2018-11-04 20:49:09
,,2018-11-04 20:49:09
,,2018-11-04 20:49:09
,,2018-11-04 20:49:09
,,2018-11-04 20:49:09
,,2018-11-04 20:49:10
,,2018-11-04 20:49:10
,,2018-11-04 20:49:10
,,2018-11-04 20:49:10
,,2018-11-04 20:49:10
,,2018-11-04 20:49:10
,,2018-11-04 20:49:11
,,2018-11-04 20:49:11
,,2018-11-04 20:49:11
,,2018-11-04 20:49:11
,,2018-11-04 20:49:11
271.5,235.0,2018-11-04 20:49:11
282.0,259.5,2018-11-04 20:49:12
282.0,209.5,2018-11-04 20:49:12
481.0,176.0,2018-11-04 20:49:12
480.0,178.0,2018-11-04 20:49:12
480.0,178.0,2018-11-04 20:49:12
,,2018-11-04 20:49:12
479.0,177.0,2018-11-04 20:49:13
478.0,177.0,2018-11-04 20:49:13
477.0,177.0,2018-11-04 20:49:13
275.5,289.5,2018-11-04 20:49:13
275.5,289.5,2018-11-04 20:49:13
478.0,177.0,2018-11-04 20:49:13
473.5,179.5,2018-11-04 20:49:14
478.0,177.0,2018-11-04 20:49:14
478.0,178.0,2018-11-04 20:49:14
,,2018-11-04 20:49:14
,,2018-11-04 20:49:14
,,2018-11-04 20:49:14
,,2018-11-04 20:49:15
,,2018-11-04 20:49:15
,,2018-11-04 20:49:15
,,2018-11-04 20:49:15
,,2018-11-04 20:49:15
,,2018-11-04 20:49:15
468.0,172.0,2018-11-04 20:49:16
,,2018-11-04 20:49:16
,,2018-11-04 20:49:16
487.0,206.0,2018-11-04 20:49:16
346.5,154.0,2018-11-04 20:49:16
350.0,186.0,2018-11-04 20:49:16
274.5,208.5,2018-11-04 20:49:17
272.0,208.5,2018-11-04 20:49:17
489.0,204.0,2018-11-04 20:49:17
334.5,180.0,2018-11-04 20:49:17
489.5,208.0,2018-11-04 20:49:17
,,2018-11-04 20:49:17
490.0,207.0,2018-11-04 20:49:18
,,2018-11-04 20:49:18
,,2018-11-04 20:49:18
347.5,219.0,2018-11-04 20:49:18
345.0,234.0,2018-11-04 20:49:18
347.5,194.0,2018-11-04 20:49:18
347.5,212.5,2018-11-04 20:49:19
346.5,217.5,2018-11-04 20:49:19
308.5,180.0,2018-11-04 20:49:19
311.5,244.5,2018-11-04 20:49:19
308.5,183.5,2018-11-04 20:49:19
314.0,262.0,2018-11-04 20:49:19
311.5,266.0,2018-11-04 20:49:20
312.5,261.5,2018-11-04 20:49:20
343.0,239.0,2018-11-04 20:49:20
344.0,230.0,2018-11-04 20:49:20
316.0,246.0,2018-11-04 20:49:20
315.5,245.0,2018-11-04 20:49:20
317.0,262.0,2018-11-04 20:49:21
316.0,265.0,2018-11-04 20:49:21
317.0,269.0,2018-11-04 20:49:21
312.0,262.0,2018-11-04 20:49:21
459.5,177.5,2018-11-04 20:49:21
,,2018-11-04 20:49:21
,,2018-11-04 20:49:21
,,2018-11-04 20:49:22
457.5,183.0,2018-11-04 20:49:22
,,2018-11-04 20:49:22
,,2018-11-04 20:49:22
,,2018-11-04 20:49:22
,,2018-11-04 20:49:23
456.5,179.5,2018-11-04 20:49:23
456.0,175.0,2018-11-04 20:49:23
,,2018-11-04 20:49:23
,,2018-11-04 20:49:23
134.0,303.0,2018-11-04 20:49:23
,,2018-11-04 20:49:24
,,2018-11-04 20:49:24
,,2018-11-04 20:49:24
,,2018-11-04 20:49:24
,,2018-11-04 20:49:24
,,2018-11-04 20:49:24
,,2018-11-04 20:49:24
,,2018-11-04 20:49:25
,,2018-11-04 20:49:25
,,2018-11-04 20:49:25
,,2018-11-04 20:49:25
,,2018-11-04 20:49:25
,,2018-11-04 20:49:25
,,2018-11-04 20:49:26
450.5,190.5,2018-11-04 20:49:26
450.0,187.0,2018-11-04 20:49:26
242.5,248.0,2018-11-04 20:49:26
234.0,250.0,2018-11-04 20:49:26
231.5,280.0,2018-11-04 20:49:26
232.5,212.5,2018-11-04 20:49:27
449.5,180.5,2018-11-04 20:49:27
450.5,175.0,2018-11-04 20:49:27
,,2018-11-04 20:49:27
,,2018-11-04 20:49:27
,,2018-11-04 20:49:27
,,2018-11-04 20:49:28
,,2018-11-04 20:49:28
,,2018-11-04 20:49:28
,,2018-11-04 20:49:28
,,2018-11-04 20:49:28
,,2018-11-04 20:49:28
,,2018-11-04 20:49:29
,,2018-11-04 20:49:29
,,2018-11-04 20:49:29
,,2018-11-04 20:49:29
,,2018-11-04 20:49:29
,,2018-11-04 20:49:29
,,2018-11-04 20:49:30
,,2018-11-04 20:49:30
,,2018-11-04 20:49:30
,,2018-11-04 20:49:30
,,2018-11-04 20:49:30
,,2018-11-04 20:49:30
,,2018-11-04 20:49:31
,,2018-11-04 20:49:31
,,2018-11-04 20:49:31
,,2018-11-04 20:49:31
447.5,189.5,2018-11-04 20:49:31
445.0,189.5,2018-11-04 20:49:31
443.5,193.0,2018-11-04 20:49:32
441.5,194.5,2018-11-04 20:49:32
440.5,207.5,2018-11-04 20:49:32
439.5,188.5,2018-11-04 20:49:32
431.0,244.5,2018-11-04 20:49:32
430.5,254.0,2018-11-04 20:49:32
431.5,268.0,2018-11-04 20:49:33
429.5,244.0,2018-11-04 20:49:33
421.5,200.0,2018-11-04 20:49:33
,,2018-11-04 20:49:33
,,2018-11-04 20:49:33
444.0,185.5,2018-11-04 20:49:33
,,2018-11-04 20:49:34
,,2018-11-04 20:49:34
,,2018-11-04 20:49:34
,,2018-11-04 20:49:34
448.5,183.0,2018-11-04 20:49:34
445.5,187.5,2018-11-04 20:49:34
444.0,187.5,2018-11-04 20:49:35
441.5,191.0,2018-11-04 20:49:35
,,2018-11-04 20:49:35
,,2018-11-04 20:49:35
,,2018-11-04 20:49:35
,,2018-11-04 20:49:35
253.0,234.5,2018-11-04 20:49:36
,,2018-11-04 20:49:36
,,2018-11-04 20:49:36
,,2018-11-04 20:49:36
,,2018-11-04 20:49:36
,,2018-11-04 20:49:36
,,2018-11-04 20:49:37
,,2018-11-04 20:49:37
,,2018-11-04 20:49:37
,,2018-11-04 20:49:37
,,2018-11-04 20:49:37
,,2018-11-04 20:49:37
,,2018-11-04 20:49:38
,,2018-11-04 20:49:38
,,2018-11-04 20:49:38
,,2018-11-04 20:49:38
,,2018-11-04 20:49:38
,,2018-11-04 20:49:38
,,2018-11-04 20:49:39
,,2018-11-04 20:49:39
,,2018-11-04 20:49:39
,,2018-11-04 20:49:39
,,2018-11-04 20:49:39
,,2018-11-04 20:49:39
,,2018-11-04 20:49:40
,,2018-11-04 20:49:40
,,2018-11-04 20:49:40
,,2018-11-04 20:49:40
,,2018-11-04 20:49:40
,,2018-11-04 20:49:40
,,2018-11-04 20:49:41
,,2018-11-04 20:49:41
,,2018-11-04 20:49:41
,,2018-11-04 20:49:41
,,2018-11-04 20:49:41
,,2018-11-04 20:49:41
,,2018-11-04 20:49:42
,,2018-11-04 20:49:42
,,2018-11-04 20:49:42
,,2018-11-04 20:49:42
,,2018-11-04 20:49:42
,,2018-11-04 20:49:42
,,2018-11-04 20:49:43
,,2018-11-04 20:49:43
,,2018-11-04 20:49:43
,,2018-11-04 20:49:43
,,2018-11-04 20:49:43
,,2018-11-04 20:49:43
,,2018-11-04 20:49:44
,,2018-11-04 20:49:44
,,2018-11-04 20:49:44
,,2018-11-04 20:49:44
,,2018-11-04 20:49:44
221.5,264.0,2018-11-04 20:49:44
444.5,240.0,2018-11-04 20:49:45
,,2018-11-04 20:49:45
,,2018-11-04 20:49:45
,,2018-11-04 20:49:45
337.0,164.0,2018-11-04 20:49:45
351.5,164.0,2018-11-04 20:49:45
,,2018-11-04 20:49:46
,,2018-11-04 20:49:46
,,2018-11-04 20:49:46
,,2018-11-04 20:49:46
,,2018-11-04 20:49:46
275.0,84.0,2018-11-04 20:49:46
,,2018-11-04 20:49:46
255.5,85.0,2018-11-04 20:49:47
,,2018-11-04 20:49:47
252.5,85.0,2018-11-04 20:49:47
250.0,94.5,2018-11-04 20:49:47
247.0,81.0,2018-11-04 20:49:47
243.5,84.0,2018-11-04 20:49:47
242.0,80.0,2018-11-04 20:49:48
240.0,88.0,2018-11-04 20:49:48
,,2018-11-04 20:49:48
236.5,101.0,2018-11-04 20:49:48
236.5,97.0,2018-11-04 20:49:48
236.5,101.0,2018-11-04 20:49:48
236.5,101.0,2018-11-04 20:49:49
,,2018-11-04 20:49:49
,,2018-11-04 20:49:49
236.5,91.0,2018-11-04 20:49:49
236.5,99.5,2018-11-04 20:49:49
236.5,99.5,2018-11-04 20:49:49
236.5,98.5,2018-11-04 20:49:50
236.5,98.5,2018-11-04 20:49:50
236.5,98.5,2018-11-04 20:49:50
,,2018-11-04 20:49:50
229.5,84.0,2018-11-04 20:49:50
,,2018-11-04 20:49:50
,,2018-11-04 20:49:51
,,2018-11-04 20:49:51
,,2018-11-04 20:49:51
,,2018-11-04 20:49:51
,,2018-11-04 20:49:51
